Open Time (ET),Close Time (ET),Trading Date,Direction,Entry Price,Exit Price,Profit/Loss,Status,Duration (min),Is Quick Stop,ADX,Plus DI,Minus DI,Trend Direction,Trend Strength,Is Strong Trend,Is Golden Cross,Is Death Cross,Keltner Upper,Keltner Middle,Keltner Lower,Entry vs Keltner,Bollinger Upper,Bollinger Lower,BB Bandwidth,Is Squeezing,Volatility Level,ATR
2025-03-24 09:47:01,2025-03-24 10:10:00,2025-03-24,Long,5797.75,5795.75,-100.00,Loss,22,false,37.81,30.02,11.33,Up,Strong,true,true,false,5794.13,5788.66,5783.19,Above Upper,5802.21,5775.11,0.0047,true,Normal,3.65
2025-03-26 09:58:01,2025-03-26 10:36:00,2025-03-26,Short,5808.00,5806.50,75.00,Profit,37,false,43.63,8.04,36.91,Down,Strong,true,false,true,5827.56,5821.95,5816.34,Below Lower,5836.71,5807.19,0.0051,true,Normal,3.74
2025-03-26 11:57:01,2025-03-26 12:29:00,2025-03-26,Short,5776.50,5780.00,-175.00,Loss,31,false,55.11,6.64,38.41,Down,Very Strong,true,false,true,5794.30,5788.84,5783.37,Below Lower,5801.29,5776.38,0.0043,true,Normal,3.64
2025-03-26 15:51:01,2025-03-26 15:58:00,2025-03-26,Long,5764.25,5761.25,-150.00,Loss,6,true,28.24,32.67,10.25,Up,Strong,true,true,false,5760.21,5754.86,5749.52,Above Upper,5764.22,5745.51,0.0033,true,Normal,3.56
2025-03-27 09:36:01,2025-03-27 09:51:00,2025-03-27,Short,5731.00,5741.25,-512.50,Loss,14,true,51.18,7.14,31.24,Down,Very Strong,true,false,true,5746.75,5740.94,5735.12,Below Lower,5751.92,5729.95,0.0038,true,Normal,3.88
2025-03-27 09:55:01,2025-03-27 11:33:43,2025-03-27,Long,5748.50,5762.17,683.70,Profit,98,false,50.67,32.51,13.88,Up,Very Strong,true,true,false,5740.13,5732.25,5724.37,Above Upper,5748.84,5715.66,0.0058,true,Normal,5.25
2025-03-27 14:15:01,2025-03-27 14:57:00,2025-03-27,Long,5755.50,5752.75,-137.50,Loss,41,false,42.49,27.70,8.32,Up,Strong,true,true,false,5751.11,5745.76,5740.41,Above Upper,5757.89,5733.64,0.0042,true,Normal,3.57
2025-03-27 15:00:01,2025-03-27 15:11:00,2025-03-27,Short,5746.25,5755.00,-437.50,Loss,10,true,31.66,11.98,29.21,Down,Strong,true,false,true,5761.43,5755.90,5750.37,Below Lower,5764.24,5747.56,0.0029,true,Normal,3.69
2025-03-27 15:52:01,2025-03-27 15:58:00,2025-03-27,Short,5749.00,5746.50,125.00,Profit,5,true,41.63,12.35,34.61,Down,Strong,true,false,true,5763.47,5757.76,5752.06,Below Lower,5765.26,5750.26,0.0026,true,Normal,3.80
2025-03-28 09:34:01,2025-03-28 09:39:00,2025-03-28,Short,5713.25,5729.75,-825.00,Loss,4,true,52.14,9.37,26.63,Down,Very Strong,true,false,true,5732.51,5726.04,5719.56,Below Lower,5737.26,5714.82,0.0039,true,Normal,4.32
2025-03-28 09:56:01,2025-03-28 14:12:00,2025-03-28,Short,5708.25,5635.14,3655.44,Profit,255,false,34.44,13.34,28.99,Down,Strong,true,false,true,5726.77,5719.39,5712.00,Below Lower,5733.18,5705.59,0.0048,true,Normal,4.92
2025-03-28 15:56:01,2025-03-28 15:58:00,2025-03-28,Long,5630.75,5627.25,-175.00,Loss,1,true,28.01,22.02,13.93,Up,Strong,true,true,false,5628.87,5623.23,5617.58,Above Upper,5629.78,5616.67,0.0023,true,Normal,3.76
2025-03-31 09:42:01,2025-03-31 09:55:00,2025-03-31,Short,5546.50,5558.25,-587.50,Loss,12,true,33.34,14.94,34.19,Down,Strong,true,false,true,5566.49,5559.25,5552.01,Below Lower,5573.05,5545.45,0.0050,true,Normal,4.83
2025-03-31 09:56:01,2025-03-31 10:20:00,2025-03-31,Long,5563.75,5562.75,-50.00,Loss,23,false,27.90,33.81,17.57,Up,Strong,true,true,false,5558.03,5549.26,5540.50,Above Upper,5566.12,5532.41,0.0061,true,Normal,5.84
2025-03-31 10:24:01,2025-03-31 10:33:00,2025-03-31,Short,5560.75,5571.50,-537.50,Loss,8,true,36.67,18.91,21.76,Down,Strong,true,false,true,5576.73,5569.54,5562.35,Below Lower,5581.38,5557.70,0.0043,true,Normal,4.79
2025-03-31 10:35:01,2025-03-31 11:15:00,2025-03-31,Long,5582.50,5579.50,-150.00,Loss,39,false,43.27,34.21,12.43,Up,Strong,true,true,false,5574.31,5566.44,5558.57,Above Upper,5579.33,5553.55,0.0046,true,Normal,5.25
2025-03-31 11:24:01,2025-03-31 12:06:00,2025-03-31,Long,5596.25,5597.50,62.50,Profit,41,false,27.93,32.89,10.09,Up,Strong,true,true,false,5593.26,5586.84,5580.42,Above Upper,5596.02,5577.65,0.0033,true,Normal,4.28
2025-03-31 12:08:01,2025-03-31 12:22:00,2025-03-31,Short,5593.00,5597.00,-200.00,Loss,13,true,32.45,13.57,26.72,Down,Strong,true,false,true,5606.35,5600.80,5595.25,Below Lower,5608.14,5593.46,0.0026,true,Normal,3.70
2025-03-31 12:27:01,2025-03-31 12:57:00,2025-03-31,Long,5602.75,5601.75,-50.00,Loss,29,false,32.65,25.42,14.97,Up,Strong,true,true,false,5600.70,5594.63,5588.55,Above Upper,5605.18,5584.07,0.0038,true,Normal,4.05
2025-03-31 13:22:01,2025-03-31 13:39:00,2025-03-31,Short,5599.00,5606.50,-375.00,Loss,16,false,28.31,14.57,35.94,Down,Strong,true,false,true,5613.32,5607.55,5601.78,Below Lower,5618.99,5596.11,0.0041,true,Normal,3.85
2025-03-31 14:03:01,2025-03-31 15:58:00,2025-03-31,Long,5610.00,5661.25,2562.50,Profit,114,false,24.12,35.13,16.28,Doji,Weak,false,true,false,5606.75,5600.83,5594.90,Above Upper,5611.11,5590.54,0.0037,true,Normal,3.95
2025-04-01 09:38:01,2025-04-01 09:48:00,2025-04-01,Short,5626.25,5642.75,-825.00,Loss,9,true,29.13,19.80,25.56,Down,Strong,true,false,true,5644.01,5637.06,5630.11,Below Lower,5648.86,5625.26,0.0042,true,Normal,4.63
2025-04-01 09:49:01,2025-04-01 10:00:00,2025-04-01,Long,5648.25,5636.50,-587.50,Loss,10,true,22.80,31.01,17.22,Doji,Weak,false,true,false,5642.85,5634.29,5625.73,Above Upper,5645.95,5622.62,0.0041,true,Normal,5.71
2025-04-01 10:08:01,2025-04-01 10:31:00,2025-04-01,Short,5620.00,5619.00,50.00,Profit,22,false,33.24,11.78,27.60,Down,Strong,true,false,true,5645.82,5635.35,5624.88,Below Lower,5654.99,5615.71,0.0070,true,Normal,6.98
2025-04-01 10:40:01,2025-04-01 12:30:03,2025-04-01,Long,5635.00,5671.30,1814.95,Profit,110,false,28.56,28.41,13.86,Up,Strong,true,true,false,5629.43,5620.19,5610.94,Above Upper,5635.19,5605.18,0.0053,true,Normal,6.16
2025-04-01 12:31:01,2025-04-01 12:53:00,2025-04-01,Short,5666.75,5674.75,-400.00,Loss,21,false,26.37,9.13,36.66,Down,Strong,true,false,true,5690.96,5684.28,5677.59,Below Lower,5700.31,5668.24,0.0056,true,Normal,4.46
2025-04-01 12:53:01,2025-04-01 13:07:00,2025-04-01,Long,5674.75,5665.50,-462.50,Loss,13,true,46.70,28.24,16.23,Up,Strong,true,true,false,5672.04,5665.54,5659.03,Above Upper,5675.56,5655.52,0.0035,true,Normal,4.34
2025-04-01 14:01:01,2025-04-01 15:05:36,2025-04-01,Short,5652.00,5646.51,274.69,Profit,64,false,22.67,13.11,31.80,Doji,Weak,false,false,true,5665.90,5659.86,5653.82,Below Lower,5669.97,5649.75,0.0036,true,Normal,4.03
2025-04-01 15:06:01,2025-04-01 15:58:00,2025-04-01,Long,5646.75,5672.00,1262.50,Profit,51,false,40.34,28.04,8.55,Up,Strong,true,true,false,5642.68,5637.26,5631.84,Above Upper,5650.43,5624.10,0.0047,true,Normal,3.61
2025-04-02 09:35:01,2025-04-02 11:48:05,2025-04-02,Long,5632.25,5680.54,2414.42,Profit,133,false,24.52,36.35,13.13,Doji,Weak,false,true,false,5625.11,5619.51,5613.91,Above Upper,5631.25,5607.78,0.0042,true,Normal,3.73
2025-04-02 11:50:01,2025-04-02 12:03:00,2025-04-02,Short,5681.25,5690.50,-462.50,Loss,12,true,58.43,7.11,27.22,Down,Very Strong,true,false,true,5699.85,5693.14,5686.43,Below Lower,5707.76,5678.51,0.0051,true,Normal,4.47
2025-04-02 12:18:01,2025-04-02 13:37:09,2025-04-02,Long,5700.25,5715.36,755.59,Profit,79,false,53.55,26.37,10.29,Up,Very Strong,true,true,false,5699.47,5693.46,5687.46,Above Upper,5704.43,5682.50,0.0039,true,Normal,4.00
2025-04-02 13:38:01,2025-04-02 15:34:18,2025-04-02,Short,5714.00,5706.96,351.81,Profit,116,false,58.24,11.62,29.14,Down,Very Strong,true,false,true,5729.70,5724.16,5718.63,Below Lower,5735.32,5713.00,0.0039,true,Normal,3.69
2025-04-02 15:35:01,2025-04-02 15:58:00,2025-04-02,Long,5706.00,5720.00,700.00,Profit,22,false,22.10,30.25,18.30,Doji,Weak,false,true,false,5700.81,5693.69,5686.57,Above Upper,5708.16,5679.22,0.0051,true,Normal,4.75
2025-04-03 09:33:01,2025-04-03 09:48:00,2025-04-03,Long,5530.75,5512.25,-925.00,Loss,14,true,30.14,38.78,8.26,Up,Strong,true,true,false,5518.29,5508.08,5497.86,Above Upper,5533.42,5482.73,0.0092,true,Normal,6.81
2025-04-03 09:58:01,2025-04-03 11:34:31,2025-04-03,Short,5504.75,5489.03,786.08,Profit,96,false,31.65,16.81,20.98,Down,Strong,true,false,true,5532.55,5519.44,5506.33,Below Lower,5535.55,5503.33,0.0058,true,Normal,8.74
2025-04-03 11:39:01,2025-04-03 11:52:00,2025-04-03,Long,5493.50,5481.50,-600.00,Loss,12,true,28.94,23.68,11.76,Up,Strong,true,true,false,5492.33,5482.63,5472.92,Above Upper,5493.76,5471.49,0.0041,true,Normal,6.47
2025-04-03 12:20:01,2025-04-03 12:35:00,2025-04-03,Long,5516.00,5502.50,-675.00,Loss,14,true,43.52,25.64,9.72,Up,Strong,true,true,false,5514.66,5506.04,5497.42,Above Upper,5517.71,5494.36,0.0042,true,Normal,5.75
2025-04-03 12:55:01,2025-04-03 13:39:00,2025-04-03,Short,5494.00,5495.00,-50.00,Loss,43,false,19.36,17.31,31.41,Doji,Weak,false,false,true,5512.76,5504.03,5495.29,Below Lower,5516.80,5491.25,0.0046,true,Normal,5.82
2025-04-03 13:47:01,2025-04-03 13:52:00,2025-04-03,Long,5496.75,5485.75,-550.00,Loss,4,true,38.79,16.60,10.82,Up,Strong,true,true,false,5495.97,5488.75,5481.53,Above Upper,5499.98,5477.52,0.0041,true,Normal,4.82
2025-04-03 13:59:01,2025-04-03 14:42:00,2025-04-03,Short,5479.75,5479.00,37.50,Profit,42,false,36.77,11.69,21.09,Down,Strong,true,false,true,5494.66,5487.99,5481.31,Below Lower,5498.62,5477.36,0.0039,true,Normal,4.45
2025-04-03 15:17:01,2025-04-03 15:58:00,2025-04-03,Short,5456.00,5436.25,987.50,Profit,40,false,36.15,9.33,38.42,Down,Strong,true,false,true,5480.47,5471.89,5463.31,Below Lower,5487.26,5456.51,0.0056,true,Normal,5.72
2025-04-04 09:42:01,2025-04-04 09:54:00,2025-04-04,Short,5255.50,5283.75,-1412.50,Loss,11,true,29.18,10.99,30.05,Down,Strong,true,false,true,5300.08,5282.65,5265.22,Below Lower,5314.86,5250.44,0.0122,true,Normal,11.62
2025-04-04 10:19:01,2025-04-04 11:02:00,2025-04-04,Short,5237.50,5237.75,-12.50,Loss,42,false,43.45,15.67,27.45,Down,Strong,true,false,true,5268.87,5253.58,5238.28,Below Lower,5286.03,5221.12,0.0124,true,Normal,10.20
2025-04-04 11:03:01,2025-04-04 11:28:00,2025-04-04,Long,5246.00,5228.75,-862.50,Loss,24,false,33.57,33.64,17.36,Up,Strong,true,true,false,5219.50,5199.38,5179.25,Above Upper,5247.37,5151.38,0.0185,true,Normal,13.42
2025-04-04 11:30:01,2025-04-04 11:50:00,2025-04-04,Short,5217.25,5231.25,-700.00,Loss,19,false,39.81,13.97,25.44,Down,Strong,true,false,true,5276.02,5253.28,5230.53,Below Lower,5289.16,5217.39,0.0137,true,Normal,15.16
2025-04-04 12:19:01,2025-04-04 12:41:00,2025-04-04,Short,5188.00,5189.00,-50.00,Loss,21,false,18.52,16.16,28.62,Doji,Weak,false,false,true,5226.18,5209.75,5193.32,Below Lower,5231.17,5188.33,0.0082,true,Low,10.95
2025-04-04 13:13:01,2025-04-04 13:27:00,2025-04-04,Short,5151.25,5168.25,-850.00,Loss,13,true,24.86,10.48,27.04,Doji,Weak,false,false,true,5184.14,5171.56,5158.99,Below Lower,5190.76,5152.36,0.0074,true,Normal,8.38
2025-04-04 13:37:01,2025-04-04 14:09:00,2025-04-04,Long,5182.00,5181.25,-37.50,Loss,31,false,36.24,26.23,14.03,Up,Strong,true,true,false,5177.02,5163.09,5149.15,Above Upper,5183.96,5142.21,0.0081,true,Normal,9.29
2025-04-04 14:15:01,2025-04-04 15:22:51,2025-04-04,Short,5168.75,5160.00,437.75,Profit,67,false,24.18,10.12,25.46,Doji,Weak,false,false,true,5200.82,5187.51,5174.21,Below Lower,5213.03,5161.99,0.0098,true,Normal,8.87
2025-04-04 15:26:01,2025-04-04 15:49:00,2025-04-04,Long,5167.00,5154.50,-625.00,Loss,22,false,34.79,27.62,14.87,Up,Strong,true,true,false,5162.79,5146.35,5129.91,Above Upper,5171.57,5121.13,0.0098,true,Normal,10.96
2025-04-04 15:50:01,2025-04-04 15:58:00,2025-04-04,Short,5150.50,5105.25,2262.50,Profit,7,true,25.31,18.47,33.68,Down,Strong,true,false,true,5186.60,5170.25,5153.90,Below Lower,5193.28,5147.22,0.0089,true,Normal,10.90
2025-04-07 09:33:01,2025-04-07 09:51:00,2025-04-07,Short,4920.75,4940.00,-962.50,Loss,17,false,32.04,10.67,27.39,Down,Strong,true,false,true,4972.69,4954.69,4936.69,Below Lower,4986.07,4923.31,0.0127,true,Normal,12.00
2025-04-07 09:52:01,2025-04-07 11:14:42,2025-04-07,Long,4940.25,5012.11,3593.03,Profit,82,false,41.12,29.73,13.64,Up,Strong,true,true,false,4937.08,4911.03,4884.97,Above Upper,4956.78,4865.27,0.0186,true,Normal,17.37
2025-04-07 11:16:01,2025-04-07 11:38:00,2025-04-07,Short,5001.00,5045.50,-2225.00,Loss,21,false,42.64,12.91,35.68,Down,Strong,true,false,true,5134.88,5090.99,5047.10,Below Lower,5169.34,5012.63,0.0308,true,Normal,29.26
2025-04-07 11:42:01,2025-04-07 12:00:00,2025-04-07,Long,5078.00,5045.50,-1625.00,Loss,17,false,41.77,26.96,13.01,Up,Strong,true,true,false,5055.08,5022.66,4990.25,Above Upper,5076.90,4968.42,0.0216,true,Normal,21.61
2025-04-07 12:10:01,2025-04-07 12:27:00,2025-04-07,Short,5014.75,5051.25,-1825.00,Loss,16,false,42.53,10.23,24.25,Down,Strong,true,false,true,5061.89,5039.94,5017.99,Below Lower,5072.28,5007.59,0.0128,true,Normal,14.63
2025-04-07 13:24:01,2025-04-07 14:56:00,2025-04-07,Long,5084.00,5082.00,-100.00,Loss,91,false,42.89,29.89,11.64,Up,Strong,true,true,false,5077.53,5054.83,5032.12,Above Upper,5105.08,5004.57,0.0199,true,Normal,15.13
2025-04-07 14:56:01,2025-04-07 15:33:00,2025-04-07,Short,5082.00,5098.75,-837.50,Loss,36,false,29.33,10.52,31.47,Down,Strong,true,false,true,5130.78,5111.41,5092.04,Below Lower,5142.52,5080.30,0.0122,true,Normal,12.91
2025-04-07 15:34:01,2025-04-07 15:44:00,2025-04-07,Long,5107.00,5071.75,-1762.50,Loss,9,true,18.93,28.85,14.96,Doji,Weak,false,true,false,5099.16,5078.48,5057.79,Above Upper,5105.96,5050.99,0.0108,true,Normal,13.79
2025-04-08 09:37:01,2025-04-08 09:46:00,2025-04-08,Short,5240.00,5256.50,-825.00,Loss,8,true,36.49,14.01,25.48,Down,Strong,true,false,true,5275.80,5260.24,5244.67,Below Lower,5281.25,5239.22,0.0080,true,Normal,10.38
2025-04-08 10:04:01,2025-04-08 10:32:00,2025-04-08,Long,5291.50,5283.25,-412.50,Loss,27,false,31.02,21.85,10.57,Up,Strong,true,true,false,5286.37,5269.76,5253.15,Above Upper,5297.95,5241.58,0.0107,true,Normal,11.07
2025-04-08 10:52:01,2025-04-08 15:58:00,2025-04-08,Short,5259.50,5006.50,12650.00,Profit,305,false,31.52,10.18,24.76,Down,Strong,true,false,true,5289.82,5276.89,5263.96,Below Lower,5299.53,5254.24,0.0086,true,Normal,8.62
2025-04-09 09:40:01,2025-04-09 10:10:00,2025-04-09,Long,5045.25,5033.75,-575.00,Loss,29,false,27.42,29.76,8.75,Up,Strong,true,true,false,5027.72,5002.93,4978.13,Above Upper,5042.11,4963.74,0.0157,true,Normal,16.53
2025-04-09 10:51:01,2025-04-09 11:09:00,2025-04-09,Short,5011.25,5017.50,-312.50,Loss,17,false,26.71,15.89,33.53,Down,Strong,true,false,true,5055.53,5037.66,5019.80,Below Lower,5067.52,5007.81,0.0119,true,Normal,11.91
2025-04-09 11:12:01,2025-04-09 11:36:00,2025-04-09,Long,5022.50,5013.00,-475.00,Loss,23,false,42.99,25.24,16.58,Up,Strong,true,true,false,5018.93,5002.28,4985.62,Above Upper,5028.98,4975.57,0.0107,true,Normal,11.10
2025-04-09 11:42:01,2025-04-09 11:50:00,2025-04-09,Short,5003.50,5026.00,-1125.00,Loss,7,true,35.73,14.91,29.67,Down,Strong,true,false,true,5041.28,5026.59,5011.90,Below Lower,5053.18,4999.99,0.0106,true,Normal,9.79
2025-04-09 12:12:01,2025-04-09 13:18:53,2025-04-09,Long,5032.50,5029.48,-150.87,Loss,66,false,27.85,27.78,11.94,Up,Strong,true,true,false,5028.33,5014.90,5001.47,Above Upper,5035.04,4994.76,0.0080,true,Normal,8.95
2025-04-09 13:21:01,2025-04-09 15:58:00,2025-04-09,Long,5251.50,5492.00,12025.00,Profit,156,false,29.58,42.84,12.36,Up,Strong,true,true,false,5155.05,5100.38,5045.70,Above Upper,5212.87,4987.88,0.0441,true,High,36.45
2025-04-10 09:42:01,2025-04-10 09:51:00,2025-04-10,Short,5349.50,5386.25,-1837.50,Loss,8,true,29.63,12.07,26.71,Down,Strong,true,false,true,5393.91,5374.73,5355.54,Below Lower,5407.58,5341.88,0.0122,true,Normal,12.79
2025-04-10 10:50:01,2025-04-10 11:11:00,2025-04-10,Short,5337.25,5336.25,50.00,Profit,20,false,21.94,12.14,20.65,Doji,Weak,false,false,true,5369.99,5354.53,5339.06,Below Lower,5372.42,5336.63,0.0067,true,Normal,10.31
2025-04-10 11:18:01,2025-04-10 13:00:57,2025-04-10,Short,5310.00,5263.20,2340.21,Profit,102,false,20.67,12.36,26.33,Doji,Weak,false,false,true,5335.47,5323.39,5311.31,Below Lower,5341.95,5304.82,0.0070,true,Normal,8.05
2025-04-10 13:12:01,2025-04-10 13:28:00,2025-04-10,Short,5200.50,5238.00,-1875.00,Loss,15,false,27.39,16.17,26.84,Down,Strong,true,false,true,5266.15,5240.24,5214.32,Below Lower,5280.66,5199.82,0.0154,true,Normal,17.28
2025-04-10 13:29:01,2025-04-10 15:29:37,2025-04-10,Long,5242.25,5277.50,1762.31,Profit,120,false,38.04,28.42,15.76,Up,Strong,true,true,false,5230.76,5209.15,5187.54,Above Upper,5242.77,5175.53,0.0129,true,Normal,14.41
2025-04-10 15:38:01,2025-04-10 15:53:00,2025-04-10,Short,5277.25,5295.00,-887.50,Loss,14,true,22.40,14.41,26.49,Doji,Weak,false,false,true,5324.64,5303.18,5281.71,Below Lower,5340.86,5265.49,0.0142,true,Normal,14.31
2025-04-10 15:53:01,2025-04-10 15:58:00,2025-04-10,Long,5295.00,5312.25,862.50,Profit,4,true,28.58,29.18,19.80,Up,Strong,true,true,false,5291.69,5268.98,5246.26,Above Upper,5306.83,5231.12,0.0144,true,Normal,15.14
2025-04-11 09:47:01,2025-04-11 10:03:00,2025-04-11,Long,5322.75,5299.00,-1187.50,Loss,15,false,31.69,35.37,13.31,Up,Strong,true,true,false,5311.07,5289.59,5268.11,Above Upper,5323.29,5255.89,0.0127,true,Low,14.32
2025-04-11 10:22:01,2025-04-11 10:37:00,2025-04-11,Short,5276.25,5294.25,-900.00,Loss,14,true,22.19,16.16,30.38,Doji,Weak,false,false,true,5326.11,5303.79,5281.47,Below Lower,5338.30,5269.28,0.0130,true,Normal,14.88
2025-04-11 10:46:01,2025-04-11 10:59:00,2025-04-11,Long,5308.75,5289.50,-962.50,Loss,12,true,39.42,25.80,13.58,Up,Strong,true,true,false,5304.53,5286.16,5267.80,Above Upper,5315.80,5256.53,0.0112,true,Normal,12.24
2025-04-11 11:38:01,2025-04-11 15:58:00,2025-04-11,Long,5295.25,5397.00,5087.50,Profit,259,false,27.23,22.90,10.90,Up,Strong,true,true,false,5294.78,5279.88,5264.97,Above Upper,5300.43,5259.32,0.0078,true,Normal,9.93
2025-04-14 09:34:01,2025-04-14 10:04:00,2025-04-14,Short,5475.75,5477.25,-75.00,Loss,29,false,50.37,10.18,23.30,Down,Very Strong,true,false,true,5497.15,5488.21,5479.27,Below Lower,5500.33,5476.09,0.0044,true,Normal,5.96
2025-04-14 11:07:01,2025-04-14 13:53:55,2025-04-14,Short,5466.00,5444.63,1068.47,Profit,166,false,26.78,9.32,25.49,Down,Strong,true,false,true,5488.19,5478.45,5468.71,Below Lower,5494.82,5462.08,0.0060,true,Normal,6.50
2025-04-14 13:56:01,2025-04-14 15:50:23,2025-04-14,Long,5442.00,5451.96,498.18,Profit,114,false,20.03,25.67,15.61,Doji,Weak,false,true,false,5441.43,5431.28,5421.12,Above Upper,5443.96,5418.59,0.0047,true,Normal,6.77
2025-04-14 15:55:01,2025-04-14 15:58:00,2025-04-14,Short,5449.50,5438.00,575.00,Profit,2,true,30.81,11.54,34.90,Down,Strong,true,false,true,5472.12,5462.18,5452.23,Below Lower,5480.13,5444.22,0.0066,true,Normal,6.63
2025-04-15 09:33:01,2025-04-15 10:19:00,2025-04-15,Long,5457.25,5453.75,-175.00,Loss,45,false,46.75,30.08,5.59,Up,Strong,true,true,false,5450.22,5443.25,5436.28,Above Upper,5452.75,5433.75,0.0035,true,Normal,4.65
2025-04-15 10:20:01,2025-04-15 10:43:00,2025-04-15,Short,5446.25,5459.25,-650.00,Loss,22,false,30.06,8.80,40.54,Down,Strong,true,false,true,5482.84,5470.21,5457.58,Below Lower,5490.89,5449.53,0.0076,true,Normal,8.42
2025-04-15 12:04:01,2025-04-15 12:14:00,2025-04-15,Long,5466.50,5458.00,-425.00,Loss,9,true,30.79,22.79,14.45,Up,Strong,true,true,false,5466.03,5458.53,5451.02,Above Upper,5470.59,5446.46,0.0044,true,Normal,5.00
2025-04-15 12:54:01,2025-04-15 15:58:00,2025-04-15,Short,5449.75,5430.50,962.50,Profit,183,false,28.17,11.60,33.09,Down,Strong,true,false,true,5462.24,5456.65,5451.06,Below Lower,5464.74,5448.56,0.0030,true,Normal,3.73
2025-04-16 09:53:01,2025-04-16 10:23:00,2025-04-16,Short,5358.50,5361.50,-150.00,Loss,29,false,42.32,9.52,26.43,Down,Strong,true,false,true,5383.47,5373.59,5363.71,Below Lower,5390.16,5357.01,0.0062,true,Normal,6.59
2025-04-16 11:24:01,2025-04-16 11:43:00,2025-04-16,Long,5386.75,5383.25,-175.00,Loss,18,false,22.17,40.06,13.65,Doji,Weak,false,true,false,5384.15,5376.90,5369.65,Above Upper,5388.27,5365.53,0.0042,true,Normal,4.83
2025-04-16 11:48:01,2025-04-16 15:50:01,2025-04-16,Short,5378.75,5282.84,4795.66,Profit,242,false,51.70,13.03,26.77,Down,Very Strong,true,false,true,5392.96,5386.80,5380.64,Below Lower,5397.34,5376.26,0.0039,true,Normal,4.10
2025-04-16 15:52:01,2025-04-16 15:58:00,2025-04-16,Long,5299.25,5307.75,425.00,Profit,5,true,50.28,37.75,7.64,Up,Very Strong,true,true,false,5285.93,5275.53,5265.12,Above Upper,5296.62,5254.43,0.0080,true,Normal,6.94
2025-04-17 09:55:01,2025-04-17 10:09:00,2025-04-17,Long,5335.00,5323.25,-587.50,Loss,13,true,29.05,27.07,11.60,Up,Strong,true,true,false,5334.56,5323.58,5312.59,Above Upper,5337.71,5309.44,0.0053,true,Normal,7.32
2025-04-17 10:29:01,2025-04-17 10:48:00,2025-04-17,Short,5302.25,5304.00,-87.50,Loss,18,false,39.08,10.46,25.10,Down,Strong,true,false,true,5323.91,5314.20,5304.49,Below Lower,5330.37,5298.03,0.0061,true,Normal,6.47
2025-04-17 11:09:01,2025-04-17 11:29:00,2025-04-17,Long,5324.00,5314.75,-462.50,Loss,19,false,32.63,31.37,10.26,Up,Strong,true,true,false,5315.33,5305.99,5296.65,Above Upper,5322.38,5289.60,0.0062,true,Normal,6.23
2025-04-17 11:30:01,2025-04-17 11:31:00,2025-04-17,Short,5314.00,5321.00,-350.00,Loss,0,true,30.65,23.65,24.74,Down,Strong,true,false,true,5332.40,5324.40,5316.40,Below Lower,5334.36,5314.44,0.0037,true,Normal,5.33
2025-04-17 12:45:01,2025-04-17 12:52:00,2025-04-17,Short,5328.25,5337.50,-462.50,Loss,6,true,30.73,15.39,24.82,Down,Strong,true,false,true,5348.16,5339.11,5330.07,Below Lower,5350.32,5327.91,0.0042,true,Normal,6.03
2025-04-17 12:57:01,2025-04-17 13:11:00,2025-04-17,Long,5349.25,5342.25,-350.00,Loss,13,true,21.47,27.21,16.78,Doji,Weak,false,true,false,5346.87,5338.40,5329.93,Above Upper,5351.86,5324.94,0.0050,true,Normal,5.64
2025-04-17 13:13:01,2025-04-17 13:37:00,2025-04-17,Short,5336.00,5336.25,-12.50,Loss,23,false,28.32,16.06,25.85,Down,Strong,true,false,true,5351.26,5344.41,5337.56,Below Lower,5352.92,5335.90,0.0032,true,Low,4.57
2025-04-17 13:48:01,2025-04-17 14:30:00,2025-04-17,Long,5346.25,5347.25,50.00,Profit,41,false,26.74,28.86,17.48,Up,Strong,true,true,false,5341.11,5333.38,5325.64,Above Upper,5344.88,5321.87,0.0043,true,Normal,5.16
2025-04-17 14:51:01,2025-04-17 15:58:00,2025-04-17,Short,5335.75,5310.75,1250.00,Profit,66,false,35.46,7.28,26.92,Down,Strong,true,false,true,5357.89,5349.46,5341.04,Below Lower,5359.46,5339.47,0.0037,true,Normal,5.62
2025-04-21 09:46:01,2025-04-21 12:37:49,2025-04-21,Short,5239.00,5171.59,3370.38,Profit,171,false,45.12,6.45,22.71,Down,Strong,true,false,true,5254.38,5247.14,5239.90,Below Lower,5260.64,5233.64,0.0051,true,Normal,4.83
2025-04-21 13:04:01,2025-04-21 13:33:00,2025-04-21,Short,5146.25,5146.50,-12.50,Loss,28,false,51.50,13.75,37.94,Down,Very Strong,true,false,true,5165.08,5159.70,5154.32,Below Lower,5174.60,5144.80,0.0058,true,Normal,3.59
2025-04-21 15:37:01,2025-04-21 15:58:00,2025-04-21,Long,5159.25,5189.00,1487.50,Profit,20,false,28.48,36.15,11.42,Up,Strong,true,true,false,5157.85,5151.24,5144.62,Above Upper,5158.87,5143.61,0.0030,true,Normal,4.41
2025-04-22 09:44:01,2025-04-22 11:42:24,2025-04-22,Long,5257.00,5287.00,1500.07,Profit,118,false,16.34,25.45,14.22,Doji,Weak,false,true,false,5252.25,5245.73,5239.20,Above Upper,5257.53,5233.92,0.0045,true,Low,4.35
