Timestamp,Timestamp_ET,Order_Type,Entry_Type,Status,Low,High,Entry_Point,Stop_Loss,Take_Profit,Profit_Multiplier,Risk_Dollars,Contracts,At_Risk,Potential,Placed_Timestamp,Placed_Timestamp_ET,Filled_Timestamp,Filled_Timestamp_ET,Close_Timestamp,Close_Timestamp_ET,Cancel_Reason
1744122000000,2025-04-08 14:20:00,Short,EngulfingOrderBlock,Profit,5102.5,5112.25,5102.5,5112.25,5083.0,2.0,550.0,11,536.25,1072.5,1744122060000,2025-04-08 14:21:00,1744122060000,2025-04-08 14:21:00,1744122420000,2025-04-08 14:27:00,
1744125600000,2025-04-08 15:20:00,Long,EngulfingOrderBlock,Profit,4993.0,5004.75,5004.75,4993.0,5028.25,2.0,550.0,9,528.75,1057.5,1744125660000,2025-04-08 15:21:00,1744125720000,2025-04-08 15:22:00,1744125900000,2025-04-08 15:25:00,
1744126800000,2025-04-08 15:40:00,Long,EngulfingOrderBlock,Profit,4959.25,4968.0,4968.0,4959.25,4985.5,2.0,550.0,12,525.0,1050.0,1744126860000,2025-04-08 15:41:00,1744126920000,2025-04-08 15:42:00,1744126920000,2025-04-08 15:42:00,
1744191720000,2025-04-09 09:42:00,Short,EngulfingOrderBlock,Loss,5045.0,5070.5,5045.0,5070.5,4994.0,2.0,550.0,4,510.0,1020.0,1744191780000,2025-04-09 09:43:00,1744191780000,2025-04-09 09:43:00,1744192800000,2025-04-09 10:00:00,
1744193400000,2025-04-09 10:10:00,Long,EngulfingOrderBlock,Loss,5032.0,5044.25,5044.25,5032.0,5068.75,2.0,550.0,8,490.0,980.0,1744193460000,2025-04-09 10:11:00,1744193460000,2025-04-09 10:11:00,1744193580000,2025-04-09 10:13:00,
1744196400000,2025-04-09 11:00:00,Long,EngulfingOrderBlock,Profit,4980.0,4988.25,4988.25,4980.0,5004.75,2.0,550.0,13,536.25,1072.5,1744196460000,2025-04-09 11:01:00,1744196460000,2025-04-09 11:01:00,1744196640000,2025-04-09 11:04:00,
1744197120000,2025-04-09 11:12:00,Short,EngulfingOrderBlock,Loss,5017.25,5025.75,5017.25,5025.75,5000.25,2.0,550.0,12,510.0,1020.0,1744197180000,2025-04-09 11:13:00,1744197180000,2025-04-09 11:13:00,1744197300000,2025-04-09 11:15:00,
1744199100000,2025-04-09 11:45:00,Long,EngulfingOrderBlock,Cancelled,4997.5,5006.5,5006.5,4997.5,5024.5,2.0,550.0,12,540.0,1080.0,1744199160000,2025-04-09 11:46:00,,,1744199520000,2025-04-09 11:52:00,A full candle fell outside the range of the order.
1744199580000,2025-04-09 11:53:00,Short,EngulfingOrderBlock,Profit,5024.5,5029.75,5024.5,5029.75,5014.0,2.0,550.0,20,525.0,1050.0,1744199640000,2025-04-09 11:54:00,1744199640000,2025-04-09 11:54:00,1744199700000,2025-04-09 11:55:00,
1744200120000,2025-04-09 12:02:00,Long,EngulfingOrderBlock,Cancelled,4997.0,5003.0,5003.0,4997.0,5015.0,2.0,550.0,18,540.0,1080.0,1744200180000,2025-04-09 12:03:00,,,1744200480000,2025-04-09 12:08:00,A full candle fell outside the range of the order.
1744203060000,2025-04-09 12:51:00,Short,EngulfingOrderBlock,Loss,5058.5,5067.75,5058.5,5067.75,5040.0,2.0,550.0,11,508.75,1017.5,1744203120000,2025-04-09 12:52:00,1744203120000,2025-04-09 12:52:00,1744203300000,2025-04-09 12:55:00,
1744203480000,2025-04-09 12:58:00,Short,EngulfingOrderBlock,Loss,5070.5,5076.75,5070.5,5076.75,5058.0,2.0,550.0,17,531.25,1062.5,1744203660000,2025-04-09 13:01:00,1744203720000,2025-04-09 13:02:00,1744203720000,2025-04-09 13:02:00,
1744203900000,2025-04-09 13:05:00,Short,EngulfingOrderBlock,Cancelled,5091.75,5107.5,5091.75,5107.5,5060.25,2.0,550.0,6,472.5,945.0,1744204080000,2025-04-09 13:08:00,,,1744204680000,2025-04-09 13:18:00,More than ten minutes have passed and the candle wicked outside the order.
1744205280000,2025-04-09 13:28:00,Short,EngulfingOrderBlock,Loss,5356.0,5388.0,5356.0,5388.0,5292.0,2.0,550.0,3,480.0,960.0,1744205340000,2025-04-09 13:29:00,1744205520000,2025-04-09 13:32:00,1744205700000,2025-04-09 13:35:00,
1744207740000,2025-04-09 14:09:00,Long,EngulfingOrderBlock,Cancelled,5365.75,5383.0,5383.0,5365.75,5417.5,2.0,550.0,6,517.5,1035.0,1744207800000,2025-04-09 14:10:00,,,1744208340000,2025-04-09 14:19:00,More than ten minutes have passed and the candle wicked outside the order.
1744210860000,2025-04-09 15:01:00,Long,EngulfingOrderBlock,Cancelled,5352.0,5368.0,5368.0,5352.0,5400.0,2.0,550.0,6,480.0,960.0,1744210920000,2025-04-09 15:02:00,,,1744211400000,2025-04-09 15:10:00,A full candle fell outside the range of the order.
1744212780000,2025-04-09 15:33:00,Short,EngulfingOrderBlock,Profit,5478.5,5490.25,5478.5,5490.25,5455.0,2.0,550.0,9,528.75,1057.5,1744212900000,2025-04-09 15:35:00,1744212900000,2025-04-09 15:35:00,1744213080000,2025-04-09 15:38:00,
1744213980000,2025-04-09 15:53:00,Short,EngulfingOrderBlock,Profit,5504.5,5520.0,5504.5,5520.0,5473.5,2.0,550.0,7,542.5,1085.0,1744214040000,2025-04-09 15:54:00,1744214040000,2025-04-09 15:54:00,1744214040000,2025-04-09 15:54:00,
1744279980000,2025-04-10 10:13:00,Long,EngulfingOrderBlock,Profit,5315.75,5328.25,5328.25,5315.75,5353.25,2.0,550.0,8,500.0,1000.0,1744280040000,2025-04-10 10:14:00,1744280040000,2025-04-10 10:14:00,1744280640000,2025-04-10 10:24:00,
1744283400000,2025-04-10 11:10:00,Short,EngulfingOrderBlock,Profit,5334.5,5341.0,5334.5,5341.0,5321.5,2.0,550.0,16,520.0,1040.0,1744283460000,2025-04-10 11:11:00,1744283460000,2025-04-10 11:11:00,1744283640000,2025-04-10 11:14:00,
1744284360000,2025-04-10 11:26:00,Long,EngulfingOrderBlock,Cancelled,5296.75,5303.5,5303.5,5296.75,5317.0,2.0,550.0,16,540.0,1080.0,,,,,1744284600000,2025-04-10 11:30:00,A full candle fell outside the range of the order.
1744285500000,2025-04-10 11:45:00,Long,EngulfingOrderBlock,Cancelled,5266.75,5276.5,5276.5,5266.75,5296.0,2.0,550.0,11,536.25,1072.5,,,,,1744285800000,2025-04-10 11:50:00,A full candle fell outside the range of the order.
1744287780000,2025-04-10 12:23:00,Long,EngulfingOrderBlock,Loss,5160.75,5179.75,5179.75,5160.75,5217.75,2.0,550.0,5,475.0,950.0,1744287840000,2025-04-10 12:24:00,1744287840000,2025-04-10 12:24:00,1744288020000,2025-04-10 12:27:00,
1744289520000,2025-04-10 12:52:00,Short,EngulfingOrderBlock,Loss,5242.75,5258.0,5242.75,5258.0,5212.25,2.0,550.0,7,533.75,1067.5,1744289580000,2025-04-10 12:53:00,1744289820000,2025-04-10 12:57:00,1744290000000,2025-04-10 13:00:00,
1744292040000,2025-04-10 13:34:00,Short,EngulfingOrderBlock,Loss,5248.0,5262.0,5248.0,5262.0,5220.0,2.0,550.0,7,490.0,980.0,1744292100000,2025-04-10 13:35:00,1744292100000,2025-04-10 13:35:00,1744292160000,2025-04-10 13:36:00,
1744293060000,2025-04-10 13:51:00,Short,EngulfingOrderBlock,Loss,5277.75,5292.25,5277.75,5292.25,5248.75,2.0,550.0,7,507.5,1015.0,1744293120000,2025-04-10 13:52:00,1744293120000,2025-04-10 13:52:00,1744293240000,2025-04-10 13:54:00,
1744293960000,2025-04-10 14:06:00,Short,EngulfingOrderBlock,Cancelled,5321.75,5331.5,5321.75,5331.5,5302.25,2.0,550.0,11,536.25,1072.5,1744294020000,2025-04-10 14:07:00,,,1744294140000,2025-04-10 14:09:00,A full candle fell outside the range of the order.
1744294620000,2025-04-10 14:17:00,Long,EngulfingOrderBlock,Profit,5260.75,5273.0,5273.0,5260.75,5297.5,2.0,550.0,8,490.0,980.0,1744294680000,2025-04-10 14:18:00,1744294680000,2025-04-10 14:18:00,1744294800000,2025-04-10 14:20:00,
1744296300000,2025-04-10 14:45:00,Short,EngulfingOrderBlock,Cancelled,5345.0,5351.75,5345.0,5351.75,5331.5,2.0,550.0,16,540.0,1080.0,1744296360000,2025-04-10 14:46:00,,,1744296420000,2025-04-10 14:47:00,A full candle fell outside the range of the order.
1744298520000,2025-04-10 15:22:00,Short,EngulfingOrderBlock,Profit,5329.25,5339.75,5329.25,5339.75,5308.25,2.0,550.0,10,525.0,1050.0,1744298580000,2025-04-10 15:23:00,1744298580000,2025-04-10 15:23:00,1744298640000,2025-04-10 15:24:00,
1744299000000,2025-04-10 15:30:00,Long,EngulfingOrderBlock,Loss,5276.25,5296.25,5296.25,5276.25,5336.25,2.0,550.0,5,500.0,1000.0,1744299060000,2025-04-10 15:31:00,1744299060000,2025-04-10 15:31:00,1744299420000,2025-04-10 15:37:00,
1744365840000,2025-04-11 10:04:00,Long,EngulfingOrderBlock,Profit,5285.0,5299.25,5299.25,5285.0,5327.75,2.0,550.0,7,498.75,997.5,1744365900000,2025-04-11 10:05:00,1744365960000,2025-04-11 10:06:00,1744366020000,2025-04-11 10:07:00,
1744367040000,2025-04-11 10:24:00,Long,EngulfingOrderBlock,Loss,5252.75,5266.5,5266.5,5252.75,5294.0,2.0,550.0,8,550.0,1100.0,1744367100000,2025-04-11 10:25:00,1744367160000,2025-04-11 10:26:00,1744367400000,2025-04-11 10:30:00,
1744380660000,2025-04-11 14:11:00,Long,EngulfingOrderBlock,Loss,5379.75,5387.5,5387.5,5379.75,5403.0,2.0,550.0,14,542.5,1085.0,1744380720000,2025-04-11 14:12:00,1744380720000,2025-04-11 14:12:00,1744381080000,2025-04-11 14:18:00,
1744381320000,2025-04-11 14:22:00,Long,EngulfingOrderBlock,Profit,5368.0,5377.5,5377.5,5368.0,5396.5,2.0,550.0,11,522.5,1045.0,1744381440000,2025-04-11 14:24:00,1744381440000,2025-04-11 14:24:00,1744382880000,2025-04-11 14:48:00,
1744382220000,2025-04-11 14:37:00,Short,EngulfingOrderBlock,Cancelled,5382.75,5390.5,5382.75,5390.5,5367.25,2.0,550.0,14,542.5,1085.0,,,,,1744382520000,2025-04-11 14:42:00,More than ten minutes have passed and the candle wicked outside the order.
1744383600000,2025-04-11 15:00:00,Long,EngulfingOrderBlock,Profit,5372.75,5380.5,5380.5,5372.75,5396.0,2.0,550.0,14,542.5,1085.0,1744383660000,2025-04-11 15:01:00,1744383660000,2025-04-11 15:01:00,1744384020000,2025-04-11 15:07:00,
1744384440000,2025-04-11 15:14:00,Short,EngulfingOrderBlock,Loss,5399.75,5405.75,5399.75,5405.75,5387.75,2.0,550.0,18,540.0,1080.0,1744384500000,2025-04-11 15:15:00,1744384500000,2025-04-11 15:15:00,1744384980000,2025-04-11 15:23:00,
1744623840000,2025-04-14 09:44:00,Long,EngulfingOrderBlock,Loss,5446.25,5456.75,5456.75,5446.25,5477.75,2.0,550.0,10,525.0,1050.0,1744623900000,2025-04-14 09:45:00,1744623960000,2025-04-14 09:46:00,1744624020000,2025-04-14 09:47:00,
1744626840000,2025-04-14 10:34:00,Short,EngulfingOrderBlock,Cancelled,5474.75,5479.75,5474.75,5479.75,5464.75,2.0,550.0,22,550.0,1100.0,,,,,1744627140000,2025-04-14 10:39:00,More than ten minutes have passed and the candle wicked outside the order.
1744627200000,2025-04-14 10:40:00,Short,EngulfingOrderBlock,Loss,5477.25,5481.25,5477.25,5481.25,5469.25,2.0,550.0,27,540.0,1080.0,1744627440000,2025-04-14 10:44:00,1744627440000,2025-04-14 10:44:00,1744627440000,2025-04-14 10:44:00,
1744628100000,2025-04-14 10:55:00,Short,EngulfingOrderBlock,Cancelled,5488.0,5492.0,5488.0,5492.0,5480.0,2.0,550.0,27,540.0,1080.0,1744628160000,2025-04-14 10:56:00,,,1744628460000,2025-04-14 11:01:00,A full candle fell outside the range of the order.
1744629480000,2025-04-14 11:18:00,Long,EngulfingOrderBlock,Loss,5454.25,5459.25,5459.25,5454.25,5469.25,2.0,550.0,22,550.0,1100.0,1744629540000,2025-04-14 11:19:00,1744629600000,2025-04-14 11:20:00,1744629900000,2025-04-14 11:25:00,
1744630200000,2025-04-14 11:30:00,Long,EngulfingOrderBlock,Loss,5437.25,5442.75,5442.75,5437.25,5453.75,2.0,550.0,20,550.0,1100.0,1744630260000,2025-04-14 11:31:00,1744630260000,2025-04-14 11:31:00,1744630620000,2025-04-14 11:37:00,
1744630980000,2025-04-14 11:43:00,Long,EngulfingOrderBlock,Loss,5423.25,5428.25,5428.25,5423.25,5438.25,2.0,550.0,22,550.0,1100.0,1744631040000,2025-04-14 11:44:00,1744631040000,2025-04-14 11:44:00,1744631100000,2025-04-14 11:45:00,
1744631580000,2025-04-14 11:53:00,Long,EngulfingOrderBlock,Cancelled,5405.25,5409.5,5409.5,5405.25,5418.0,2.0,550.0,25,531.25,1062.5,1744631640000,2025-04-14 11:54:00,,,1744631760000,2025-04-14 11:56:00,A full candle fell outside the range of the order.
1744631880000,2025-04-14 11:58:00,Short,EngulfingOrderBlock,Profit,5419.25,5424.5,5419.25,5424.5,5408.75,2.0,550.0,20,525.0,1050.0,1744631940000,2025-04-14 11:59:00,1744632060000,2025-04-14 12:01:00,1744632180000,2025-04-14 12:03:00,
1744637220000,2025-04-14 13:27:00,Short,EngulfingOrderBlock,Profit,5431.5,5436.0,5431.5,5436.0,5422.5,2.0,550.0,24,540.0,1080.0,1744637280000,2025-04-14 13:28:00,1744637280000,2025-04-14 13:28:00,1744637340000,2025-04-14 13:29:00,
1744641900000,2025-04-14 14:45:00,Short,EngulfingOrderBlock,Profit,5463.0,5466.25,5463.0,5466.25,5456.5,2.0,550.0,33,536.25,1072.5,1744641960000,2025-04-14 14:46:00,1744641960000,2025-04-14 14:46:00,1744642080000,2025-04-14 14:48:00,
1744643640000,2025-04-14 15:14:00,Short,EngulfingOrderBlock,Profit,5475.5,5479.0,5475.5,5479.0,5468.5,2.0,550.0,31,542.5,1085.0,1744643700000,2025-04-14 15:15:00,1744643700000,2025-04-14 15:15:00,1744643760000,2025-04-14 15:16:00,
1744644060000,2025-04-14 15:21:00,Long,EngulfingOrderBlock,Loss,5465.25,5470.0,5470.0,5465.25,5479.5,2.0,550.0,23,546.25,1092.5,1744644180000,2025-04-14 15:23:00,1744644180000,2025-04-14 15:23:00,1744644360000,2025-04-14 15:26:00,
1744644780000,2025-04-14 15:33:00,Long,EngulfingOrderBlock,Profit,5459.25,5464.0,5464.0,5459.25,5473.5,2.0,550.0,23,546.25,1092.5,1744644840000,2025-04-14 15:34:00,1744644900000,2025-04-14 15:35:00,1744645320000,2025-04-14 15:42:00,
1744711980000,2025-04-15 10:13:00,Short,EngulfingOrderBlock,Cancelled,5480.25,5484.0,5480.25,5484.0,5472.75,2.0,550.0,29,543.75,1087.5,1744712040000,2025-04-15 10:14:00,,,1744712280000,2025-04-15 10:18:00,A full candle fell outside the range of the order.
1744712820000,2025-04-15 10:27:00,Long,EngulfingOrderBlock,Profit,5439.75,5445.75,5445.75,5439.75,5457.75,2.0,550.0,18,540.0,1080.0,1744712880000,2025-04-15 10:28:00,1744712880000,2025-04-15 10:28:00,1744713180000,2025-04-15 10:33:00,
1744716600000,2025-04-15 11:30:00,Long,EngulfingOrderBlock,Loss,5453.25,5457.5,5457.5,5453.25,5466.0,2.0,550.0,25,531.25,1062.5,1744716660000,2025-04-15 11:31:00,1744716840000,2025-04-15 11:34:00,1744717020000,2025-04-15 11:37:00,
1744721280000,2025-04-15 12:48:00,Short,EngulfingOrderBlock,Profit,5460.0,5463.5,5460.0,5463.5,5453.0,2.0,550.0,31,542.5,1085.0,1744721340000,2025-04-15 12:49:00,1744721340000,2025-04-15 12:49:00,1744721520000,2025-04-15 12:52:00,
1744723080000,2025-04-15 13:18:00,Long,EngulfingOrderBlock,Loss,5434.75,5439.0,5439.0,5434.75,5447.5,2.0,550.0,25,531.25,1062.5,1744723200000,2025-04-15 13:20:00,1744723200000,2025-04-15 13:20:00,1744723320000,2025-04-15 13:22:00,
1744724640000,2025-04-15 13:44:00,Short,EngulfingOrderBlock,Loss,5438.5,5441.75,5438.5,5441.75,5432.0,2.0,550.0,33,536.25,1072.5,1744724700000,2025-04-15 13:45:00,1744724700000,2025-04-15 13:45:00,1744724700000,2025-04-15 13:45:00,
1744727820000,2025-04-15 14:37:00,Short,EngulfingOrderBlock,Loss,5432.0,5436.0,5432.0,5436.0,5424.0,2.0,550.0,27,540.0,1080.0,1744727880000,2025-04-15 14:38:00,1744728000000,2025-04-15 14:40:00,1744728240000,2025-04-15 14:44:00,
1744729140000,2025-04-15 14:59:00,Short,EngulfingOrderBlock,Profit,5438.5,5441.75,5438.5,5441.75,5432.0,2.0,550.0,33,536.25,1072.5,1744729200000,2025-04-15 15:00:00,1744729200000,2025-04-15 15:00:00,1744729380000,2025-04-15 15:03:00,
1744732140000,2025-04-15 15:49:00,Long,EngulfingOrderBlock,Profit,5423.75,5428.5,5428.5,5423.75,5438.0,2.0,550.0,23,546.25,1092.5,1744732200000,2025-04-15 15:50:00,1744732200000,2025-04-15 15:50:00,1744732200000,2025-04-15 15:50:00,
1744797360000,2025-04-16 09:56:00,Long,EngulfingOrderBlock,Loss,5351.5,5355.5,5355.5,5351.5,5363.5,2.0,550.0,27,540.0,1080.0,1744797420000,2025-04-16 09:57:00,1744797480000,2025-04-16 09:58:00,1744797540000,2025-04-16 09:59:00,
1744798680000,2025-04-16 10:18:00,Long,EngulfingOrderBlock,Profit,5349.0,5352.25,5352.25,5349.0,5358.75,2.0,550.0,33,536.25,1072.5,1744798740000,2025-04-16 10:19:00,1744798740000,2025-04-16 10:19:00,1744798860000,2025-04-16 10:21:00,
1744803000000,2025-04-16 11:30:00,Short,EngulfingOrderBlock,Profit,5394.5,5396.75,5394.5,5396.75,5390.0,2.0,550.0,48,540.0,1080.0,1744803060000,2025-04-16 11:31:00,1744803240000,2025-04-16 11:34:00,1744803360000,2025-04-16 11:36:00,
1744804980000,2025-04-16 12:03:00,Long,EngulfingOrderBlock,Loss,5363.0,5366.75,5366.75,5363.0,5374.25,2.0,550.0,29,543.75,1087.5,1744805040000,2025-04-16 12:04:00,1744805040000,2025-04-16 12:04:00,1744805100000,2025-04-16 12:05:00,
1744807980000,2025-04-16 12:53:00,Long,EngulfingOrderBlock,Loss,5355.5,5359.25,5359.25,5355.5,5366.75,2.0,550.0,29,543.75,1087.5,1744808040000,2025-04-16 12:54:00,1744808040000,2025-04-16 12:54:00,1744808400000,2025-04-16 13:00:00,
1744811460000,2025-04-16 13:51:00,Long,EngulfingOrderBlock,Loss,5301.0,5309.0,5309.0,5301.0,5325.0,2.0,550.0,13,520.0,1040.0,1744811520000,2025-04-16 13:52:00,1744811520000,2025-04-16 13:52:00,1744811700000,2025-04-16 13:55:00,
1744812000000,2025-04-16 14:00:00,Long,EngulfingOrderBlock,Profit,5288.0,5295.5,5295.5,5288.0,5310.5,2.0,550.0,14,525.0,1050.0,1744812120000,2025-04-16 14:02:00,1744812120000,2025-04-16 14:02:00,1744812600000,2025-04-16 14:10:00,
1744812420000,2025-04-16 14:07:00,Short,EngulfingOrderBlock,Cancelled,5301.5,5308.25,5301.5,5308.25,5288.0,2.0,550.0,16,540.0,1080.0,,,,,1744812720000,2025-04-16 14:12:00,More than ten minutes have passed and the candle wicked outside the order.
1744813620000,2025-04-16 14:27:00,Short,EngulfingOrderBlock,Profit,5310.25,5317.0,5310.25,5317.0,5296.75,2.0,550.0,16,540.0,1080.0,1744813680000,2025-04-16 14:28:00,1744813680000,2025-04-16 14:28:00,1744814220000,2025-04-16 14:37:00,
1744816260000,2025-04-16 15:11:00,Long,EngulfingOrderBlock,Loss,5258.0,5266.25,5266.25,5258.0,5282.75,2.0,550.0,13,536.25,1072.5,1744816320000,2025-04-16 15:12:00,1744816320000,2025-04-16 15:12:00,1744816800000,2025-04-16 15:20:00,
1744817760000,2025-04-16 15:36:00,Short,EngulfingOrderBlock,Loss,5264.25,5269.25,5264.25,5269.25,5254.25,2.0,550.0,22,550.0,1100.0,1744817820000,2025-04-16 15:37:00,1744817820000,2025-04-16 15:37:00,1744817940000,2025-04-16 15:39:00,
1744888500000,2025-04-17 11:15:00,Short,EngulfingOrderBlock,Loss,5327.5,5330.5,5327.5,5330.5,5321.5,2.0,550.0,36,540.0,1080.0,1744888560000,2025-04-17 11:16:00,1744888620000,2025-04-17 11:17:00,1744888620000,2025-04-17 11:17:00,
1744888800000,2025-04-17 11:20:00,Short,EngulfingOrderBlock,Cancelled,5329.25,5335.75,5329.25,5335.75,5316.25,2.0,550.0,16,520.0,1040.0,1744888980000,2025-04-17 11:23:00,,,1744889340000,2025-04-17 11:29:00,A full candle fell outside the range of the order.
1744891740000,2025-04-17 12:09:00,Short,EngulfingOrderBlock,Profit,5327.25,5335.75,5327.25,5335.75,5310.25,2.0,550.0,12,510.0,1020.0,1744891800000,2025-04-17 12:10:00,1744891800000,2025-04-17 12:10:00,1744891980000,2025-04-17 12:13:00,
1744893000000,2025-04-17 12:30:00,Short,EngulfingOrderBlock,Cancelled,5339.25,5343.75,5339.25,5343.75,5330.25,2.0,550.0,24,540.0,1080.0,,,,,1744893240000,2025-04-17 12:34:00,A full candle fell outside the range of the order.
1744895220000,2025-04-17 13:07:00,Long,EngulfingOrderBlock,Loss,5338.75,5342.5,5342.5,5338.75,5350.0,2.0,550.0,29,543.75,1087.5,1744895280000,2025-04-17 13:08:00,1744895280000,2025-04-17 13:08:00,1744895460000,2025-04-17 13:11:00,
1744896240000,2025-04-17 13:24:00,Long,EngulfingOrderBlock,Loss,5324.5,5328.0,5328.0,5324.5,5335.0,2.0,550.0,31,542.5,1085.0,1744896300000,2025-04-17 13:25:00,1744896300000,2025-04-17 13:25:00,1744896360000,2025-04-17 13:26:00,
1744897200000,2025-04-17 13:40:00,Short,EngulfingOrderBlock,Loss,5332.0,5337.0,5332.0,5337.0,5322.0,2.0,550.0,22,550.0,1100.0,1744897260000,2025-04-17 13:41:00,1744897260000,2025-04-17 13:41:00,1744897560000,2025-04-17 13:46:00,
1745238180000,2025-04-21 12:23:00,Long,EngulfingOrderBlock,Profit,5158.25,5160.25,5160.25,5158.25,5164.25,2.0,550.0,55,550.0,1100.0,1745238240000,2025-04-21 12:24:00,1745238240000,2025-04-21 12:24:00,1745238300000,2025-04-21 12:25:00,
1745239440000,2025-04-21 12:44:00,Short,EngulfingOrderBlock,Profit,5174.25,5175.75,5174.25,5175.75,5171.25,2.0,550.0,73,547.5,1095.0,1745239560000,2025-04-21 12:46:00,1745239560000,2025-04-21 12:46:00,1745239560000,2025-04-21 12:46:00,
1745243400000,2025-04-21 13:50:00,Long,EngulfingOrderBlock,Loss,5134.25,5136.5,5136.5,5134.25,5141.0,2.0,550.0,48,540.0,1080.0,1745243460000,2025-04-21 13:51:00,1745243460000,2025-04-21 13:51:00,1745243460000,2025-04-21 13:51:00,
1745245140000,2025-04-21 14:19:00,Short,EngulfingOrderBlock,Loss,5138.75,5141.0,5138.75,5141.0,5134.25,2.0,550.0,48,540.0,1080.0,1745245200000,2025-04-21 14:20:00,1745245200000,2025-04-21 14:20:00,1745245620000,2025-04-21 14:27:00,
1745245920000,2025-04-21 14:32:00,Short,EngulfingOrderBlock,Profit,5146.25,5149.75,5146.25,5149.75,5139.25,2.0,550.0,31,542.5,1085.0,1745246040000,2025-04-21 14:34:00,1745246040000,2025-04-21 14:34:00,1745246460000,2025-04-21 14:41:00,
1745246160000,2025-04-21 14:36:00,Short,EngulfingOrderBlock,Cancelled,5145.25,5147.75,5145.25,5147.75,5140.25,2.0,550.0,44,550.0,1100.0,,,,,1745246460000,2025-04-21 14:41:00,More than ten minutes have passed and the candle wicked outside the order.
1745247300000,2025-04-21 14:55:00,Long,EngulfingOrderBlock,Loss,5130.5,5132.25,5132.25,5130.5,5135.75,2.0,550.0,62,542.5,1085.0,1745247360000,2025-04-21 14:56:00,1745247360000,2025-04-21 14:56:00,1745247360000,2025-04-21 14:56:00,
1745251140000,2025-04-21 15:59:00,Short,EngulfingOrderBlock,Cancelled,5189.0,5193.0,5189.0,5193.0,5181.0,2.0,550.0,27,540.0,1080.0,,,,,1745251140000,2025-04-21 15:59:00,Ten minutes until closing. All orders cancelled.
1745315340000,2025-04-22 09:49:00,Short,EngulfingOrderBlock,Profit,5260.75,5264.5,5260.75,5264.5,5253.25,2.0,550.0,29,543.75,1087.5,1745315400000,2025-04-22 09:50:00,1745315400000,2025-04-22 09:50:00,1745315520000,2025-04-22 09:52:00,
1745315760000,2025-04-22 09:56:00,Long,EngulfingOrderBlock,Profit,5253.75,5258.0,5258.0,5253.75,5266.5,2.0,550.0,25,531.25,1062.5,1745315820000,2025-04-22 09:57:00,1745315820000,2025-04-22 09:57:00,1745316000000,2025-04-22 10:00:00,
1745316300000,2025-04-22 10:05:00,Short,EngulfingOrderBlock,Cancelled,5265.25,5268.5,5265.25,5268.5,5258.75,2.0,550.0,33,536.25,1072.5,,,,,1745316420000,2025-04-22 10:07:00,A full candle fell outside the range of the order.
1745316660000,2025-04-22 10:11:00,Short,EngulfingOrderBlock,Profit,5274.75,5279.25,5274.75,5279.25,5265.75,2.0,550.0,24,540.0,1080.0,1745316720000,2025-04-22 10:12:00,1745316720000,2025-04-22 10:12:00,1745317020000,2025-04-22 10:17:00,
1745317500000,2025-04-22 10:25:00,Short,EngulfingOrderBlock,Profit,5275.75,5278.5,5275.75,5278.5,5270.25,2.0,550.0,40,550.0,1100.0,1745317560000,2025-04-22 10:26:00,1745317560000,2025-04-22 10:26:00,1745317620000,2025-04-22 10:27:00,
1745320680000,2025-04-22 11:18:00,Short,EngulfingOrderBlock,Loss,5300.0,5302.25,5300.0,5302.25,5295.5,2.0,550.0,48,540.0,1080.0,1745320740000,2025-04-22 11:19:00,1745320740000,2025-04-22 11:19:00,1745320920000,2025-04-22 11:22:00,
1745322300000,2025-04-22 11:45:00,Long,EngulfingOrderBlock,Loss,5283.25,5285.5,5285.5,5283.25,5290.0,2.0,550.0,48,540.0,1080.0,1745322360000,2025-04-22 11:46:00,1745322360000,2025-04-22 11:46:00,1745322480000,2025-04-22 11:48:00,
1745322540000,2025-04-22 11:49:00,Long,EngulfingOrderBlock,Cancelled,5283.25,5284.75,5284.75,5283.25,5287.75,2.0,550.0,73,547.5,1095.0,,,,,1745322660000,2025-04-22 11:51:00,A full candle fell outside the range of the order.
1745323380000,2025-04-22 12:03:00,Short,EngulfingOrderBlock,Loss,5322.25,5327.75,5322.25,5327.75,5311.25,2.0,550.0,20,550.0,1100.0,1745323440000,2025-04-22 12:04:00,1745323440000,2025-04-22 12:04:00,1745324040000,2025-04-22 12:14:00,
1745325720000,2025-04-22 12:42:00,Long,EngulfingOrderBlock,Loss,5319.25,5325.0,5325.0,5319.25,5336.5,2.0,550.0,19,546.25,1092.5,1745325780000,2025-04-22 12:43:00,1745325960000,2025-04-22 12:46:00,1745326200000,2025-04-22 12:50:00,
1745328660000,2025-04-22 13:31:00,Long,EngulfingOrderBlock,Loss,5267.75,5274.0,5274.0,5267.75,5286.5,2.0,550.0,17,531.25,1062.5,1745328720000,2025-04-22 13:32:00,1745328720000,2025-04-22 13:32:00,1745328720000,2025-04-22 13:32:00,
1745332680000,2025-04-22 14:38:00,Short,EngulfingOrderBlock,Loss,5304.25,5307.75,5304.25,5307.75,5297.25,2.0,550.0,31,542.5,1085.0,1745332740000,2025-04-22 14:39:00,1745332800000,2025-04-22 14:40:00,1745332920000,2025-04-22 14:42:00,
